simus	Adjective	# snub-nosed
simus	Verb	# {{conjugation of|sum||1|p|pres|act|sub}}
sin	Conjunction	# but if
sinant	Verb	# {{conjugation of|sinō||3|p|pres|act|sub}}
sine	Preposition	# {{context|with ablative}} without
singula	Adjective	# {{inflection of|singulus||abl|f|s}}
singula	Adjective	# {{inflection of|singulus||acc|n|p}}
singula	Adjective	# {{inflection of|singulus||nom|f|s}}
singula	Adjective	# {{inflection of|singulus||nom|n|p}}
singula	Adjective	# {{inflection of|singulus||voc|f|s}}
singula	Adjective	# {{inflection of|singulus||voc|n|p}}
singulus	Adjective	# apiece
singulus	Adjective	# every
singulus	Adjective	# one each, one at a time
singulus	Adjective	# single
sino	Verb	# I put, lay, set down.
sino	Verb	# {{label|la|with accusative of person and infinitive}} I let, permit, suffer.
sinus	Noun	# a hollow, cavity
sinus	Noun	# a large bowl
sinus	Noun	# bosom
sinus	Noun	# curve, fold, winding
sinus	Noun	# fold of the toga over the breast, pocket, lap
sinus	Noun	# gulf, bay
sinus	Noun	# heart, secret feelings
sinus	Noun	# {{context|mathematics}} chord of an arc, sine
sis	Adverb	# if you want, if you wish, if you're willing, if you prefer
sis	Verb	# {{conjugation of|sum||2|s|pres|act|sub}}
sit	Verb	# {{conjugation of|sum||3|s|pres|act|sub}}
sive	Conjunction	# on the other hand; but if
sive	Conjunction	# or (as in a book title such as ''Moby Dick; or, the Whale'')
sive	Conjunction	# sīve…sīve: either…or
socias	Adjective	# {{inflection of|socius||acc|f|p}}
sociis	Adjective	# {{inflection of|socius||abl|f|p}}
sociis	Adjective	# {{inflection of|socius||abl|m|p}}
sociis	Adjective	# {{inflection of|socius||abl|n|p}}
sociis	Adjective	# {{inflection of|socius||dat|f|p}}
sociis	Adjective	# {{inflection of|socius||dat|m|p}}
sociis	Adjective	# {{inflection of|socius||dat|n|p}}
socios	Adjective	# {{inflection of|socius||acc|m|p}}
socius	Adjective	# kindred, related, akin
socius	Adjective	# leagued, allied, united, confederate
socius	Adjective	# sharing, joining in, partaking, associated
socius	Adjective	# {{context|substantive}} ally; confederate
socius	Adjective	# {{context|substantive}} companion, comrade
socius	Adjective	# {{context|substantive}} partner, sharer, associate
sol	Noun	# sun
sola	Adjective	# {{inflection of|solus||abl|s}}
sola	Adjective	# {{inflection of|solus||acc|p}}
sola	Adjective	# {{inflection of|solus||nom|p}}
sola	Adjective	# {{inflection of|solus||nom|s}}
sola	Adjective	# {{inflection of|solus||voc|p}}
sola	Adjective	# {{inflection of|solus||voc|s}}
sola	Noun	# {{inflection of|solum||acc|p}}
sola	Noun	# {{inflection of|solum||nom|p}}
sola	Noun	# {{inflection of|solum||voc|p}}
solabar	Verb	# {{conjugation of|sōlor||1|s|imperf|act|ind}}
sole	Adjective	# {{inflection of|sōlus||voc|m|s}}
sole	Noun	# {{inflection of|sōl||abl|s}}
solem	Noun	# {{inflection of|sōl||acc|s}}
soles	Noun	# {{inflection of|sōl||acc|p}}
soles	Noun	# {{inflection of|sōl||nom|p}}
soles	Noun	# {{inflection of|sōl||voc|p}}
solio	Noun	# {{inflection of|solium||abl|s}}
solio	Noun	# {{inflection of|solium||dat|s}}
solis	Noun	# {{inflection of|sōlus||abl|p|f}}
solis	Noun	# {{inflection of|sōlus||abl|p|m}}
solis	Noun	# {{inflection of|sōlus||abl|p|n}}
solis	Noun	# {{inflection of|sōlus||dat|p|f}}
solis	Noun	# {{inflection of|sōlus||dat|p|m}}
solis	Noun	# {{inflection of|sōlus||dat|p|n}}
solis	Noun	# {{inflection of|sōl||gen|s}}
soliti	Participle	# {{inflection of|solitus||gen|m|s}}
soliti	Participle	# {{inflection of|solitus||gen|n|s}}
soliti	Participle	# {{inflection of|solitus||nom|m|p}}
soliti	Participle	# {{inflection of|solitus||voc|m|p}}
solitus	Participle	# accustomed
solium	Noun	# seat, chair
solium	Noun	# stone coffin, sarcophagus
solium	Noun	# throne, chair of state, official seat
solium	Noun	# tub, bathtub
solium	Noun	# {{context|figuratively}} rule, sway, dominion
solo	Adjective	# {{inflection of|sōlus||abl|m|s}}
solo	Adjective	# {{inflection of|sōlus||abl|n|s}}
solo	Adjective	# {{inflection of|sōlus||dat|m|s}}
solo	Adjective	# {{inflection of|sōlus||dat|n|s}}
solor	Verb	# I comfort, console, solace
solor	Verb	# I soothe, ease, lighten, lessen, relieve, assuage, mitigate
solum	Adverb	# only, just, barely, merely
solum	Noun	# The floor or pavement of a room.
solum	Noun	# The lowest part of something; bottom, ground, base, foundation, bed.
solum	Noun	# The sole of the foot.
solum	Noun	# ground|Ground, earth, land, soil.
solum	Noun	# {{context|by extension}} land|Land, country, region, place.
solus	Adjective	# alone, sole, only, by oneself with no others around
solus	Adjective	# solitary, uninhabited
solve	Verb	# {{conjugation of|solvō||2|s|pres|act|imp}}
solvite	Verb	# {{conjugation of|solvō||2|p|pres|act|imp}}
solvo	Verb	# I loosen, untie, undo, free up
solvo	Verb	# I set sail
solvo	Verb	# I solve
solvuntur	Verb	# {{conjugation of|solvō||3|p|pres|pass|ind}}
somnis	Noun	# {{inflection of|somnus||abl|p}}
somnis	Noun	# {{inflection of|somnus||dat|p}}
somno	Noun	# {{inflection of|somnus||abl|s}}
somno	Noun	# {{inflection of|somnus||dat|s}}
somnus	Noun	# drowsiness, slumber sloth, idleness
somnus	Noun	# sleep
somnus	Noun	# {{context|figuratively}} death
sona	Verb	# {{conjugation of|sonō||1|s|pres|act|imp}}
sonans	Participle	# calling (out)
sonans	Participle	# sounding, resounding
sonanti	Participle	# {{inflection of|sonāns||dat|f|s}}
sonanti	Participle	# {{inflection of|sonāns||dat|m|s}}
sonanti	Participle	# {{inflection of|sonāns||dat|n|s}}
sonantis	Participle	# {{inflection of|sonāns||gen|f|s}}
sonantis	Participle	# {{inflection of|sonāns||gen|m|s}}
sonantis	Participle	# {{inflection of|sonāns||gen|n|s}}
sono	Verb	# {{cx|intransitive}} I make a noise, sound, resound.
sono	Verb	# {{cx|transitive}} I cry out, call; sing; celebrate, praise, extol.
sono	Verb	# {{cx|transitive}} I sound, utter, speak, express, call.
sopi	Verb	# {{conjugation of|sōpiō||2|s|pres|act|imp}}
sopio	Noun	# A drawing of a man with a prominent penis
sopio	Verb	# I deprive of feeling.
sopio	Verb	# I lull to sleep, put to sleep.
sopio	Verb	# {{context|figuratively}} I kill.
sopio	Verb	# {{context|figuratively}} I quiet, still, settle.
sopitum	Participle	# {{inflection of|sōpītus||acc|m|s}}
sopitum	Participle	# {{inflection of|sōpītus||acc|n|s}}
sopitum	Participle	# {{inflection of|sōpītus||nom|n|s}}
sopitum	Participle	# {{inflection of|sōpītus||voc|n|s}}
sopitum	Verb	# {{conjugation of|sōpiō||supine}}
sopitus	Participle	# lulled to sleep, having been lulled to sleep.
sopitus	Participle	# {{context|figuratively}} killed, having been killed.
sopitus	Participle	# {{context|figuratively}} quieted, stilled, having been calmed.
soror	Noun	# cousin, daughter of a father's brother
soror	Noun	# female friend
soror	Noun	# sister
sororum	Noun	# {{inflection of|soror||gen|p}}
sors	Noun	# lot, fate
sors	Noun	# oracular response
sorte	Noun	# {{inflection of|sors||abl|s}}
sparsa	Participle	# {{inflection of|sparsus||abl|f|s}}
sparsa	Participle	# {{inflection of|sparsus||acc|n|p}}
sparsa	Participle	# {{inflection of|sparsus||nom|f|s}}
sparsa	Participle	# {{inflection of|sparsus||nom|n|p}}
sparsa	Participle	# {{inflection of|sparsus||voc|f|s}}
sparsa	Participle	# {{inflection of|sparsus||voc|n|p}}
sparsus	Participle	# scattered, strewn, sprinkled
spe	Noun	# {{inflection of|spēs||abl|s}} (hope).
speculantur	Verb	# {{conjugation of|speculor||3|p|pres|act|ind}}
speculor	Verb	# I examine, I explore
speculor	Verb	# I spy
speculor	Verb	# I watch, I observe
spelunca	Noun	# a cave, cavern
speluncis	Noun	# {{inflection of|spēlunca||abl|p}}
speluncis	Noun	# {{inflection of|spēlunca||dat|p}}
spem	Noun	# {{inflection of|spēs||acc|s}} (hope).
sperare	Verb	# {{conjugation of|spērō||pres|act|inf}}
sperate	Verb	# {{conjugation of|spērō||1|p|pres|act|imp}}
spero	Verb	# I assume, suppose
spero	Verb	# I await
spero	Verb	# I fear, am apprehensive
spero	Verb	# I hope, expect
spes	Noun	# expectation
spes	Noun	# hope
splendida	Adjective	# {{inflection of|splendidus||abl|f|s}}
splendida	Adjective	# {{inflection of|splendidus||acc|n|p}}
splendida	Adjective	# {{inflection of|splendidus||nom|f|s}}
splendida	Adjective	# {{inflection of|splendidus||nom|n|p}}
splendida	Adjective	# {{inflection of|splendidus||voc|f|s}}
splendida	Adjective	# {{inflection of|splendidus||voc|n|p}}
splendidus	Adjective	# bright, glittering, splendid
splendidus	Adjective	# distinguished, noble, illustrious
spolia	Verb	# {{conjugation of|spoliō||1|s|pres|act|imp}}
spoliis	Noun	# {{inflection of|spolium||abl|p}}
spoliis	Noun	# {{inflection of|spolium||dat|p}}
spolio	Verb	# I strip, deprive or rob of arms or equipment, disarm.
spolio	Verb	# I strip, deprive or rob of covering or clothing, uncover, bare, unclothe.
spolio	Verb	# {{context|by extension}} I plunder, pillage, spoil, rob; despoil, impoverish, deprive.
spolium	Noun	# booty, spoils
sponda	Noun	# bed, couch, sofa
sponda	Noun	# bedstead
spuma	Noun	# foam, froth, slime
spumans	Participle	# foaming, frothing
spumantem	Participle	# {{inflection of|spūmāns||acc|f|s}}
spumantem	Participle	# {{inflection of|spūmāns||acc|m|s}}
spumantis	Participle	# {{inflection of|spūmāns||gen|f|s}}
spumantis	Participle	# {{inflection of|spūmāns||gen|m|s}}
spumantis	Participle	# {{inflection of|spūmāns||gen|n|s}}
spumas	Noun	# {{inflection of|spūma||acc|p}}
sta	Verb	# {{conjugation of|stō||2|s|pres|act|imp}}
stabili	Verb	# {{conjugation of|stabiliō||2|s|pres|act|imp}}
stabilio	Verb	# I make firm, confirm, stay, support, hold still, stabilize
stabilio	Verb	# {{context|by extension}} I establish, fix, make secure, confirm.
stat	Verb	# {{conjugation of|stō||3|s|pres|act|ind}}
statu	Noun	# {{inflection of|status||abl|s}}
statuo	Verb	# I erect
statuo	Verb	# I hold up, stop, end 
statuo	Verb	# I set up, station, establish
status	Noun	# position, place
status	Noun	# rank, #English|status
status	Noun	# state, #English|status, condition
status	Participle	# fixed, set, having been set.
status	Participle	# regular.
statuunt	Verb	# {{conjugation of|statuō||3|p|pres|act|ind}}
sternit	Verb	# {{conjugation of|sternō||3|s|pres|act|ind}}
sterno	Verb	# {{context|transitive|rare}} I calm, still, moderate.
sterno	Verb	# {{context|transitive}} I cover, spread with, scatter with, bestrew with, besprinkle.
sterno	Verb	# {{context|transitive}} I spread, stretch out, spread out.
sterno	Verb	# {{context|transitive}} I stretch on the ground, cast down, strike down, prostrate.
stetit	Verb	# {{conjugation of|stō||3|s|perf|act|ind}}
stipa	Verb	# {{conjugation of|stīpō||2|s|pres|act|imp}}
stipans	Participle	# compressing, cramming, surrounding
stipant	Verb	# {{conjugation of|stīpō||3|p|pres|act|ind}}
stipante	Participle	# {{inflection of|stīpāns||dat|f|s}}
stipante	Participle	# {{inflection of|stīpāns||dat|m|s}}
stipante	Participle	# {{inflection of|stīpāns||dat|n|s}}
stipo	Verb	# I cram, stuff, fill.
stipo	Verb	# I crowd or press together, compress.
stipo	Verb	# I surround, encompass.
stirpe	Noun	# {{inflection of|stirpēs||abl|s}}
stirpes	Noun	# {{alternative form of|stirps}}
sto	Verb	# I stand
sto	Verb	# I stay, remain
strata	Noun	# a paved road
strata	Noun	# {{inflection of|strāta||abl|s}}
strata	Noun	# {{inflection of|strāta||voc|s}}
strata	Noun	# {{inflection of|strātum||acc|p}}
strata	Noun	# {{inflection of|strātum||nom|p}}
strata	Noun	# {{inflection of|strātum||voc|p}}
strata	Participle	# {{inflection of|strātus||abl|f|s}}
strata	Participle	# {{inflection of|strātus||acc|n|p}}
strata	Participle	# {{inflection of|strātus||nom|f|s}}
strata	Participle	# {{inflection of|strātus||nom|n|p}}
strata	Participle	# {{inflection of|strātus||voc|f|s}}
strata	Participle	# {{inflection of|strātus||voc|n|p}}
strato	Noun	# {{inflection of|strātum||abl|s}}
strato	Noun	# {{inflection of|strātum||dat|s}}
strato	Participle	# {{inflection of|strātus||abl|m|s}}
strato	Participle	# {{inflection of|strātus||abl|n|p}}
strato	Participle	# {{inflection of|strātus||dat|m|s}}
strato	Participle	# {{inflection of|strātus||dat|n|s}}
stratum	Noun	# a bed, couch
stratum	Noun	# a bed-covering, coverlet, quilt, blanket
stratum	Noun	# a horse-blanket, saddle-cloth
stratum	Noun	# a pavement
stratum	Noun	# a pillow, bolster
stratum	Noun	# {{inflection of|strātum||acc|s}}
stratum	Noun	# {{inflection of|strātum||voc|s}}
stratum	Verb	# {{conjugation of|sternō||supine}}
stratus	Noun	# a bed-covering, coverlet, quilt, blanket
stratus	Noun	# the act of spreading, strewing
stratus	Noun	# {{inflection of|strātus||acc|p}}
stratus	Noun	# {{inflection of|strātus||gen|s}}
stratus	Noun	# {{inflection of|strātus||nom|p}}
stratus	Noun	# {{inflection of|strātus||voc|p}}
stratus	Noun	# {{inflection of|strātus||voc|s}}
stratus	Participle	# covered, spread with, scattered with, bestrewn with, having been covered (with)
stratus	Participle	# spread, stretched out, spread out, having been spread out
stratus	Participle	# stretched on the ground, cast down, struck down, prostrated, having been struck down
stratus	Participle	# {{context|rare}} calmed, stilled, moderated, having been calmed
strepitum	Noun	# {{inflection of|strepitus||acc|s}}
strepitus	Noun	# wild din, noise, crash
strepitus	Noun	# {{context|poetic}} a measured sound
strepitus	Noun	# {{inflection of|strepitus||acc|p}}
strepitus	Noun	# {{inflection of|strepitus||gen|s}}
strepitus	Noun	# {{inflection of|strepitus||nom|p}}
strepitus	Noun	# {{inflection of|strepitus||voc|p}}
strepitus	Noun	# {{inflection of|strepitus||voc|s}}
stride	Verb	# {{conjugation of|strīdō||2|s|pres|act|imp}}
stridebat	Verb	# {{conjugation of|strīdō||3|s|imperf|act|ind}}
stridens	Participle	# uttering or making a shrill or harsh sound; creaking, shrieking, grating, hissing, whistling, buzzing
stridenti	Participle	# {{inflection of|strīdēns||dat|f|s}}
stridenti	Participle	# {{inflection of|strīdēns||dat|m|s}}
stridenti	Participle	# {{inflection of|strīdēns||dat|n|s}}
stridentibus	Participle	# {{inflection of|strīdēns||abl|f|p}}
stridentibus	Participle	# {{inflection of|strīdēns||abl|m|p}}
stridentibus	Participle	# {{inflection of|strīdēns||abl|n|p}}
stridentibus	Participle	# {{inflection of|strīdēns||dat|f|p}}
stridentibus	Participle	# {{inflection of|strīdēns||dat|m|p}}
stridentibus	Participle	# {{inflection of|strīdēns||dat|n|p}}
strido	Verb	# I utter or make a shrill or harsh sound; creak, shriek, screech, grate, hiss, whistle, buzz.
stridor	Noun	# A harsh, shrill, hissing, grating{{,}} or creaking sound 
stringere	Verb	# {{conjugation of|stringō||pres|act|inf}}
stringo	Verb	# I press, tighten, compress.
struere	Verb	# {{conjugation of|struō||pres|act|inf}}
struo	Verb	# I compose, construct, build
struo	Verb	# I place, arrange
struo	Verb	# I ready, prepare
studiis	Noun	# {{inflection of|studium||abl|p}}
studiis	Noun	# {{inflection of|studium||dat|p}}
studium	Noun	# desire, fancy
studium	Noun	# eagerness, zeal
studium	Noun	# pursuit
studium	Noun	# study
stupeo	Verb	# {{context|intransitive}} I am dazed, speechless or silenced; I am astounded, confounded, aghast or amazed.
stupeo	Verb	# {{context|intransitive}} I am stunned, stiffened or benumbed, stop, hesitate.
stupeo	Verb	# {{context|transitive}} I am astonished or amazed at, wonder at.
stupet	Verb	# {{conjugation of|stupeō||3|s|pres|act|ind}}
sua	Pronoun	# {{inflection of|suus||abl|s|f}}
sua	Pronoun	# {{inflection of|suus||acc|p|n}}
sua	Pronoun	# {{inflection of|suus||nom|p|n}}
sua	Pronoun	# {{inflection of|suus||nom|s|f}}
suadeo	Verb	# I advocate, promote, support, recommend.
suadeo	Verb	# I recommend, advise.
suadeo	Verb	# I urge, exhort; persuade.
suadet	Verb	# {{conjugation of|suādeō||3|s|pres|act|ind}}
suas	Pronoun	# {{inflection of|suus||acc|f|p}}
suas	Verb	# {{conjugation of|suō||2|s|pres|act|sub}}
sub	Preposition	# {{context|with ablative}} about, around (time)
sub	Preposition	# {{context|with ablative}} at the feet of
sub	Preposition	# {{context|with ablative}} behind
sub	Preposition	# {{context|with ablative}} under, beneath
sub	Preposition	# {{context|with ablative}} within, during
sub	Preposition	# {{context|with accusative}} under, up to, up under, close to (of a motion)
sub	Preposition	# {{context|with accusative}} until, before, up to, about
subactis	Participle	# {{inflection of|subactus||abl|f|p}}
subactis	Participle	# {{inflection of|subactus||abl|m|p}}
subactis	Participle	# {{inflection of|subactus||abl|n|p}}
subactis	Participle	# {{inflection of|subactus||dat|f|p}}
subactis	Participle	# {{inflection of|subactus||dat|m|p}}
subactis	Participle	# {{inflection of|subactus||dat|n|p}}
subactus	Participle	# ploughed, cultivated
subactus	Participle	# sharpened
subactus	Participle	# subdued
subducere	Verb	# {{conjugation of|subdūcō||pres|act|inf}}
subducite	Verb	# {{conjugation of|subdūcō||2|p|pres|act|imp}}
subduco	Verb	# I draw from under or below; draw, lift or pull up, raise.
subduco	Verb	# I draw, take away|take or lead away, carry off, withdraw, remove, subtract; rescue.
subduco	Verb	# I take away secretly, steal, hide, purloin.
subduco	Verb	# {{context|figuratively}} I draw up, reckon, compute, calculate, balance; deliberate.
subduco	Verb	# {{context|military}} I draw off forces from one position to another; withdraw, transfer.
subduco	Verb	# {{context|nautical}} I draw or haul up onto land, beach.
subduco	Verb	# {{context|with reflexive}} I take myself away secretly, steal away, sneak off, withdraw.
subeo	Verb	# I approach stealthily, sneak up on.
subeo	Verb	# I go under, come under; enter.
subeo	Verb	# I go up to, approach, draw near.
subeo	Verb	# I occur, come to mind.
subeo	Verb	# I submit to, undergo.
subeo	Verb	# I succeed, take place.
subit	Verb	# {{conjugation of|subeō||3|s|pres|act|ind}}
subito	Adverb	# suddenly
subito	Verb	# {{conjugation of|subeō||2|s|fut|(impersonal)|act|imp}}
subito	Verb	# {{conjugation of|subeō||3|s|fut|(impersonal)|act|imp}}
sublimem	Verb	# {{conjugation of|sublīmō||1|s|pres|act|sub}}
sublimis	Adjective	# elevated, raised
sublimis	Adjective	# sublime
sublimis	Adjective	# uplifted, high, lofty, exalted
sublimis	Adjective	# {{inflection of|sublīmus||abl|f|p}}
sublimis	Adjective	# {{inflection of|sublīmus||abl|m|p}}
sublimis	Adjective	# {{inflection of|sublīmus||abl|n|p}}
sublimis	Adjective	# {{inflection of|sublīmus||dat|f|p}}
sublimis	Adjective	# {{inflection of|sublīmus||dat|m|p}}
sublimis	Adjective	# {{inflection of|sublīmus||dat|n|p}}
sublimo	Adjective	# {{inflection of|sublīmus||abl|m|s}}
sublimo	Adjective	# {{inflection of|sublīmus||abl|n|s}}
sublimo	Adjective	# {{inflection of|sublīmus||dat|m|s}}
sublimo	Adjective	# {{inflection of|sublīmus||dat|n|s}}
sublimo	Verb	# I raise or elevate
sublimo	Verb	# I soar
sublimus	Adjective	# eminent, exalted, elevated
sublimus	Adjective	# high, lofty
submergere	Verb	# {{conjugation of|submergō||2|s|pres|pass|imp}}
submergere	Verb	# {{conjugation of|submergō||pres|act|inf}}
submergo	Verb	# {{alternative form of|summergo|summergō}}
subnixa	Adjective	# {{inflection of|subnixus||abl|f|s}}
subnixa	Adjective	# {{inflection of|subnixus||acc|n|p}}
subnixa	Adjective	# {{inflection of|subnixus||nom|f|s}}
subnixa	Adjective	# {{inflection of|subnixus||nom|n|p}}
subnixa	Adjective	# {{inflection of|subnixus||voc|f|s}}
subnixa	Adjective	# {{inflection of|subnixus||voc|n|p}}
subnixus	Adjective	# relying on
subnixus	Adjective	# resting on
subnixus	Adjective	# supported by
subridens	Participle	# smiling
subvolvere	Verb	# {{conjugation of|subvolvō||pres|act|inf}}
subvolvo	Verb	# {{context|transitive}} I roll up, along or uphill.
succedite	Verb	# {{conjugation of|succēdō||2|p|pres|act|imp}}
succedo	Verb	# I advance
succedo	Verb	# I climb, mount or ascend
succedo	Verb	# I enter
succedo	Verb	# I follow
succedo	Verb	# I succeed in
succinctam	Participle	# {{inflection of|succinctus||acc|f|s}}
succinctus	Participle	# ready, prepared, having been readied.
succinctus	Participle	# succinct, concise.
succurrere	Verb	# {{conjugation of|succurrō||pres|act|inf}}
succurro	Verb	# (with dative) I run to help, to run to the aid of
succurro	Verb	# I run beneath , go under; to undergo.
succurro	Verb	# {{context|of ideas}} I come into the mind.
succurro	Verb	# {{context|with dative}} I help, aid.
suffusa	Participle	# {{inflection of|suffūsus||abl|f|s}}
suffusa	Participle	# {{inflection of|suffūsus||acc|n|p}}
suffusa	Participle	# {{inflection of|suffūsus||nom|f|s}}
suffusa	Participle	# {{inflection of|suffūsus||nom|n|p}}
suffusa	Participle	# {{inflection of|suffūsus||voc|f|s}}
suffusus	Participle	# poured below, into or upon, overspread, suffused, having been poured below, into or upon, overspread or suffused
suffusus	Participle	# tinged, imbued, stained, colored, having been tinged, imbued, stained or colored
suffusus	Participle	# {{context|of blushes}} reddened, blushed, suffused, colored, having been reddened, blushed, suffused or colored; bashful, modest, shamefaced
sulco	Verb	# I carve, cleave.
sulco	Verb	# I plough, furrow, turn up.
sulco	Verb	# {{context|figuratively}} I sail over, traverse, pass through, cross.
sum	Verb	# I be#Verb|am, exist.
summa	Adjective	# {{inflection of|summus||abl|f|s}}
summa	Adjective	# {{inflection of|summus||acc|n|p}}
summa	Adjective	# {{inflection of|summus||nom|f|s}}
summa	Adjective	# {{inflection of|summus||nom|n|p}}
summa	Adjective	# {{inflection of|summus||voc|f|s}}
summa	Adjective	# {{inflection of|summus||voc|n|p}}
summa	Noun	# sum, summary, total
summa	Noun	# the principal or main thing
summa	Noun	# top, summit, highest point or place
summa	Noun	# {{inflection of|summa||abl|s}}
summa	Noun	# {{inflection of|summa||voc|s}}
summa	Noun	# {{inflection of|summum||acc|p}}
summa	Noun	# {{inflection of|summum||nom|p}}
summa	Noun	# {{inflection of|summum||voc|p}}
summas	Noun	# {{inflection of|summa||acc|p}}
summi	Adjective	# {{inflection of|summus||gen|m|s}}
summi	Adjective	# {{inflection of|summus||gen|n|s}}
summi	Adjective	# {{inflection of|summus||nom|m|p}}
summi	Adjective	# {{inflection of|summus||voc|m|p}}
summo	Adjective	# {{inflection of|summus||abl|m|s}}
summo	Adjective	# {{inflection of|summus||abl|n|s}}
summo	Adjective	# {{inflection of|summus||dat|m|s}}
summo	Adjective	# {{inflection of|summus||dat|n|s}}
summum	Adjective	# {{inflection of|summus||nom|n|s}}
summum	Noun	# summit
summum	Noun	# top
summus	Adjective	# highest, greatest {{superlative of|superus}}
sumus	Verb	# {{conjugation of|sum||1|p|pres|act|ind}} "we are."
sunt	Verb	# {{conjugation of|sum||3|p|pres|act|ind}}
suo	Adjective	# {{inflection of|suus||abl|m|s}}
suo	Adjective	# {{inflection of|suus||abl|n|s}}
suo	Adjective	# {{inflection of|suus||dat|m|s}}
suo	Adjective	# {{inflection of|suus||dat|n|s}}
suo	Verb	# I join, fasten together.
suo	Verb	# I sew, stitch.
suo	Verb	# {{context|figuratively}} I devise, cobble.
super	Preposition	# above, on
supera	Verb	# {{conjugation of|superō||2|s|pres|act|imp}}
superans	Participle	# abundant, overflowing.
superans	Participle	# remaining, left, surviving.
superans	Participle	# surmounting, ascending, rising over.
superans	Participle	# surpassing, exceeding, outdoing.
superante	Participle	# {{inflection of|superāns||abl|f|s}}
superante	Participle	# {{inflection of|superāns||abl|m|s}}
superante	Participle	# {{inflection of|superāns||abl|n|s}}
superare	Verb	# {{conjugation of|superō||2|s|pres|pass|imp}}
superare	Verb	# {{conjugation of|superō||pres|act|inf}}
superat	Verb	# {{conjugation of|superō||3|s|pres|act|ind}}
superbas	Adjective	# {{inflection of|superbus||acc|f|p}}
superbia	Noun	# conceit, vanity
superbia	Noun	# pride, haughtiness, arrogance
superbia	Noun	# rudeness, discourtesy
superbis	Adjective	# {{inflection of|superbus||abl|f|p}}
superbis	Adjective	# {{inflection of|superbus||abl|m|p}}
superbis	Adjective	# {{inflection of|superbus||abl|n|p}}
superbis	Adjective	# {{inflection of|superbus||dat|f|p}}
superbis	Adjective	# {{inflection of|superbus||dat|m|p}}
superbis	Adjective	# {{inflection of|superbus||dat|n|p}}
superbo	Adjective	# {{inflection of|superbus||abl|m|s}}
superbo	Adjective	# {{inflection of|superbus||abl|n|p}}
superbo	Adjective	# {{inflection of|superbus||dat|m|s}}
superbo	Adjective	# {{inflection of|superbus||dat|n|s}}
superbum	Adjective	# {{inflection of|superbus||acc|n|s}}
superbum	Adjective	# {{inflection of|superbus||nom|n|s}}
superbum	Adjective	# {{inflection of|superbus||voc|n|s}}
superbus	Adjective	# {{context|in a bad sense}} proud, rude, supercilious, arrogant, haughty, uncivil, insolent, discourteous
superbus	Adjective	# {{context|in a good sense}} proud, superior, superb, excellent, distinguished; splendid, magnificent
superemineo	Verb	# {{context|ambitransitive}} I am above; appear, stand out or rise above; overtop.
supereminet	Verb	# {{conjugation of|superēmineō||3|s|pres|act|ind}}
supero	Verb	# I am abundant, overflow.
supero	Verb	# I overcome, overpower, conquer, subdue.
supero	Verb	# I remain; I am left; I survive.
supero	Verb	# I sail by, pass.
supero	Verb	# I surmount, rise over, go over, ascend.
supero	Verb	# I surpass, exceed, outdo.
supersum	Verb	# I am left over
supersum	Verb	# I am superfluous
supersum	Verb	# I survive
supersunt	Verb	# {{conjugation of|supersum||3|p|pres|act|ind}}
superum	Adjective	# {{context|poetic}} {{inflection of|superus||gen|m|p}}
superum	Adjective	# {{context|poetic}} {{inflection of|superus||gen|n|p}}
superum	Adjective	# {{inflection of|superus||nom|n|s}}
superus	Adjective	# being above
supplex	Adjective	# begging
supplex	Adjective	# kneeling
supplex	Adjective	# suppliant
supplex	Noun	# suppliant
supplici	Adjective	# {{inflection of|supplex||abl|f|s}}
supplici	Adjective	# {{inflection of|supplex||abl|m|s}}
supplici	Adjective	# {{inflection of|supplex||abl|n|s}}
supplici	Adjective	# {{inflection of|supplex||dat|f|s}}
supplici	Adjective	# {{inflection of|supplex||dat|m|s}}
supplici	Adjective	# {{inflection of|supplex||dat|n|s}}
suppliciter	Adverb	# suppliantly
sura	Noun	# calf (of the leg)
suras	Noun	# {{inflection of|sūra||acc|p}}
surgebant	Verb	# {{conjugation of|surgō||3|p|imperf|act|ind}}
surgens	Participle	# getting up, arising
surgentem	Participle	# {{inflection of|surgēns||acc|f|s}}
surgentem	Participle	# {{inflection of|surgēns||acc|m|s}}
surgit	Verb	# {{conjugation of|surgō||3|s|pres|act|ind}}
surgo	Verb	# I rise, get up, I arise
surgunt	Verb	# {{conjugation of|surgō||3|p|pres|act|ind}}
suspende	Verb	# {{conjugation of|suspendō||2|s|pres|act|imp}}
suspenderat	Verb	# {{conjugation of|suspendō||3|s|pluperf|act|ind}}
suspendo	Verb	# I hang up or suspend
suspicio	Noun	# mistrust
suspicio	Noun	# suspicion
suspicio	Verb	# I admire
suspicio	Verb	# I look askance
suspicio	Verb	# I look up at or to
suspicio	Verb	# I suspect or mistrust
suspicit	Verb	# {{conjugation of|suspiciō||3|s|pres|act|ind}}
suspirans	Participle	# sighing
suum	Pronoun	# {{inflection of|suus||acc|s|m}}
suum	Pronoun	# {{inflection of|suus||acc|s|n}}
suum	Pronoun	# {{inflection of|suus||nom|s|n}}
suum	Pronoun	# {{inflection of|suus||voc|s|n}}
suus	Pronoun	# {{context|possessive|reflexive}} his, her/hers, its, their
syrtis	Noun	# sandbank
t	Abbreviation	# Titus
t	Letter	# A letter of the Latin alphabet.
tabula	Noun	# board or plank
tabula	Noun	# tablet, sometimes a tablet covered with wax for writing
